Word, Count
solinus,2
solitary,2
solomon,2
solon's,1
solum,1
solus,6
solyman,1
some,1334
somebody,8
some'er,1
someone,1
somerset,144
somerset's,3
somerville,6
something,182
something's,1
sometime,76
sometime's,1
sometimes,61
somever,1
somewhat,15
somewhere,3
somewhither,1
somme,1
son,698
sonance,1
song,87
songs,14
son',4
son's,18
sonnet,10
sonneting,1
sonnets,5
sons,174
sons',4
sont,3
sonties,1
soon,144
sooner,62
soonest,6
sooth,41
soothe,4
soothers,1
sooth',1
sooth'd,1
sooth'st,1
soothing,2
soothsay,1
soothsayer,43
sooty,1
sop,4
sophister,1
sophisticated,1
sophy,3
sops,2
sorcerer,1
sorcerers,3
sorceress,3
sorceries,1
sorcery,2
sore,44
sorel,3
sorely,6
sorer,1
sores,7
sorrier,1
sorriest,1
sorrow,182
sorrowed,2
sorrowest,1
sorrowful,5
sorrow's,11
sorrowing,1
sorrows,41
sorrows',1
sorry,92
sort,68
sortance,1
sorted,4
sorting,1
sorts,13
sossius,1
sot,7
soto,1
sots,1
sottish,1
soud,4
sought,36
sought'st,1
soul,443
sould,1
soul's,21
soulless,1
souls,111
souls',3
sound,213
sounded,24
sounder,3
soundest,2
sound',5
sounding,8
soundless,2
soundly,21
soundly',1
soundness,1
soundpost,1
sounds,47
sour,35
source,6
sources,2
sourest,5
sour'd,1
sourly,3
sours,1
souse,1
sous'd,1
south,27
southam,2
southampton,5
southerly,1
southern,4
southward,2
southwark,3
southwell,7
souviendrai,1
sovereign,143
sovereignest,1
sovereign's,11
sovereignly,1
sovereignty,25
sovereignvours,1
sov'reign's,1
sov'reigns,1
sow,10
sow'd,5
sow's,1
sowing,1
sowl,1
sowter,1
space,29
spaces,1
spacious,12
spade,8
spades,1
spain,13
spake,49
spakest,1
spak'st,2
span,5
spangle,1
spangled,2
spaniard,6
spaniard's,1
spaniel,8
spaniel'd,1
spaniels,1
spanish,4
spann'd,1
spans,1
spare,59
spares,2
spar'd,6
sparing,5
sparingly,2
spark,9
sparkle,4
sparkles,1
sparkling,8
sparks,9
sparrow,10
sparrows,4
sparta,2
sparta's,1
spartan,3
spavin,1
spavins,1
spawn,1
spawn'd,1
speak,1167
speaker,9
speaker's,1
speakers,1
speakest,4
speaketh,1
speak',1
speak'st,35
speak't,2
speaking,48
speaks,128
spear,9
speargrass,1
spears,1
special,39
specialities,1
specially,2
specialties,1
specialty,1
specific,1
specified,2
specify,4
speciously,2
spectacle,9
spectacled,1
spectacles,8
spectators,4
spectatorship,1
speculation,3
speculations,1
speculative,2
sped,9
speech,127
speeches,22
speech',1
speechless,13
speed,240
speeded,2
speedier,2
speediest,3
speedily,12
speediness,1
speeding,3
speeds,5
speedy,19
speens,1
spell,11
spelling,1
spells,5
spelt,1
spencer,1
spend,66
spendest,1
spend'st,2
spending,3
spends,4
spendthrift,2
spent,69
sperato,1
sperm,1
spero,1
sperr,1
sphere,10
sphered,1
spheres,9
spher'd,1
spherical,3
sphery,1
sphinx,1
spice,3
spiced,1
spicery,1
spices,6
spider,10
spider's,1
spiders,3
spiders',1
spied,7
spies,12
spieth,1
spightfully,1
spigot,1
spill,5
spill'd,2
spilling,1
spills,2
spilt,4
spilth,1
spin,4
spinii,1
spinners,1
spinners',1
spinster,1
spinsters,2
spire,1
spirit,264
spirited,6
spirit's,1
spiritless,1
spirits,128
spiritual,6
spiritualty,1
spirt,1
spit,28
spital,3
spite,59
spited,1
spiteful,3
spites,3
spits,6
spitted,1
spitting,1
splay,1
spleen,28
spleenful,2
spleens,2
spleeny,1
splendour,3
splenitive,1
splinter,2
splinter'd,1
splinters,1
split,16
split'st,1
splits,3
splitted,4
splitting,4
spoil,25
spoil'd,8
spoils,11
spoke,148
spoken,58
spokes,3
spokesman,1
spok'st,3
sponge,4
spongy,5
spoon,5
spoons,3
sport,123
sportful,4
sporting,1
sportive,4
sports,10
spot,11
spotless,7
spots,9
spotted,14
spousal,2
spouse,4
spout,5
spouting,1
spouts,3
sprag,1
sprang,1
sprang'st,1
sprat,1
sprawl,1
sprawl'st,1
spray,1
sprays,3
spread,27
spreading,4
spreads,2
sprighted,1
sprightful,1
sprightly,5
sprigs,1
spring,62
springe,2
springes,1
springeth,1
springhalt,1
springing,2
springs,14
springtime,1
sprinkle,3
sprinkles,1
sprite,5
sprited,1
spritely,4
sprites,9
spriting,1
sprout,1
spruce,3
sprung,10
spun,2
spur,33
spurio,2
spurn,26
spurn'd,1
spurns,6
spurrer,1
spurr'd,4
spurring,4
spurs,16
spy,26
spy'st,1
spying,2
squabble,1
squadron,1
squadrons,3
squand'red,1
squand'ring,1
square,13
squarer,1
squares,2
squar'd,2
squar'st,1
squash,3
squeak,2
squeaking,1
squeal,1
squealing,1
squeezes,1
squeezing,2
squele,1
squier,2
squints,1
squiny,1
squire,14
squire's,2
squires,4
squirrel,2
squirrel's,1
st,2
stab,18
stabbed,2
stabb'd,18
stabb'dst,1
stabbing,5
stable,7
stableness,1
stables,3
stablish,1
stablishment,1
stabs,25
stacks,1
staff,42
stafford,26
stafford's,2
staffords,2
staffordshire,1
stag,4
stage,37
stages,1
stagger,3
staggering,1
staggers,4
stag'd,1
stags,2
staid,1
staider,1
stain,39
stained,8
staines,1
staineth,1
stain'd,28
staining,1
stainless,2
stains,6
stair,3
stairs,10
stake,18
stakes,3
stale,26
staled,1
stale't,1
stalk,7
stalking,1
stalks,3
stall,4
stall'd,1
stalling,1
stalls,4
stamford,1
stammer,1
stamp,24
stamped,3
stamp'd,8
stamps,6
stanch,2
stanchless,1
stand,566
standard,5
standards,3
stander,1
standers,5
standest,2
standeth,3
stand'st,16
standing,36
stands,155
staniel,1
stanley,58
stanley's,1
stanze,1
stanzo,1
stanzos,1
staple,1
staples,1
star,48
stare,11
stared,2
stares,2
star'd,1
staring,7
starings,1
stark,10
starkly,1
starlight,2
starling,1
starr'd,2
starry,1
stars,71
start,36
started,5
start'st,1
starting,8
startingly,1
startle,2
startles,3
starts,14
starve,16
starved,8
starvelackey,1
starveling,14
starveth,1
starv'd,9
starving,1
state,311
state's,5
statelier,1
stately,10
statement,3
statements,1
states,29
statesman,3
statesmen,1
statilius,1
station,7
statist,1
statists,1
statue,18
statues,4
stature,4
statures,1
status,4
statute,5
statutes,11
stave's,1
staves,10
stay,426
stayed,2
stayest,1
stay'd,36
stay'st,1
staying,11
stays,37
stead,14
steaded,1
steadfast,1
steadier,1
steads,4
steal,81
stealer,3
stealers,1
steal',1
stealing,16
steals,15
stealth,10
stealthy,1
steed,16
steed's,1
steeds,13
steel,68
steeled,6
steel'd,2
steely,2
steep,13
steeped,1
steep'd,10
steeple,1
steeples,2
steeps,1
steepy,2
steer,4
steerage,1
steer'd,1
steering,1
steers,2
stelled,1
stem,5
stemming,1
stench,3
step,33
stepdame,1
stephano,90
stephen,6
stepmothers,1
stepp'd,7
stepping,1
steps,30
sterile,5
sterility,1
sterling,3
stern,31
sternage,1
sterner,2
sternest,1
stern'st,1
sternness,1
steterat,2
steterat',1
stew,2
steward,47
stewards,1
stewardship,2
stewed,1
stew'd,8
stews,2
stick,29
stick'st,3
sticking,4
stickler,1
sticks,11
stiff,14
stiffen,1
stiffly,1
stifle,3
stifled,3
stifles,1
stigmatic,2
stigmatical,1
stile,3
still,563
stiller,1
stillest,1
still'd,1
stillness,5
stilly,1
sting,26
stinging,3
stingless,1
stings,10
stink,4
stinking,11
stinkingly,1
stinks,1
stint,4
stinted,2
stints,1
stir,82
stirred,1
stirrer,1
stirrers,1
stirreth,1
stirr'd,13
stirring,21
stirrup,4
stirrups,1
stirs,16
stitchery,1
stitches,2
stithied,1
stithy,1
stoccadoes,1
stoccata,1
stock,29
stockfish,2
stock'd,1
stocking,3
stockings,14
stockish,1
stocks,26
stog,1
stogs,1
stoics,1
stokesly,1
stole,22
stolen,5
stolest,1
stol'n,59
stol'st,1
stomach,43
stomachers,2
stomach'd,1
stomaching,1
stomachs,15
stone,65
stonecutter,1
stone's,2
stones,60
ston'd,2
stonish,1
stony,9
stood,93
stool,18
stools,5
stoop,33
stoop'd,6
stooping,6
stoops,3
stop,95
stope,1
stopped,2
stopp'd,25
stopping,3
stops,18
store,39
stored,1
store's,1
storehouse,3
storehouses,1
stores,1
stor'd,4
stories,5
storm,59
stormed,1
storming,1
storms,16
stormy,4
story,67
stoup,3
stoups,1
stout,19
stouter,1
stoutly,3
stoutness,2
stover,1
stowage,1
stowed,1
stow'd,2
strachy,1
stragglers,1
straggling,1
straight,153
straightest,1
straightway,7
strain,28
strained,2
strain'd,6
straining,4
strains,8
strait,9
straited,1
straiter,1
straitly,1
straitness,1
straits,1
strand,3
strange,252
strangely,27
strangeness,10
stranger,48
stranger'd,1
strangers,19
strangers',1
strangest,5
strangle,7
strangled,6
strangler,1
strangles,2
strangling,2
strappado,1
straps,1
stratagem,10
stratagems,5
stratford,1
strato,13
straw,18
strawberries,3
strawberry,1
straws,5
strawy,1
stray,10
stray'd,3
straying,4
strays,3
streak,1
streak'd,2
streaks,3
stream,31
streamers,1
streaming,1
streams,11
streching,1
street,83
streets,50
strength,119
strengthen,8
strengthened,2
strength'ned,3
strength'ning,1
strength's,1
strengthless,2
strengths,7
stretch,19
stretched,2
stretches,3
stretch'd,14
stretching,1
strew,13
strew'd,10
strew'st,1
strewing,2
strewings,1
strewments,1
stricken,1
strict,18
stricter,1
strictest,1
strictly,1
stricture,1
stride,6
strides,3
striding,1
strife,32
strifes,2
strike,154
strikers,1
strikes,47
strikest,2
strik'st,2
striking,10
string,8
stringless,1
strings,13
strip,6
stripes,4
stripling,2
striplings,1
stripp'd,4
stripping,1
strive,33
strives,10
striv'st,1
striving,8
stroke,40
strokes,23
strok'st,1
strond,1
stronds,1
strong,194
stronger,38
strongest,6
strong'st,2
strongly,29
strooke,1
strossers,1
strove,3
strown,1
struck,75
strucken,8
struck'st,1
struggle,2
struggles,1
struggling,2
strumpet,25
strumpeted,2
strumpet's,3
strumpets,1
strung,2
strut,4
struts,1
strutted,1
strutting,2
stubble,2
stubborn,26
stubbornest,1
stubbornly,1
stubbornness,3
stuck,21
studded,1
student,4
students,1
studied,15
studies,13
studious,2
studiously,1
studs,1
study,62
study's,3
studying,3
stuff,48
stuff'd,16
stuffing,2
stuffs,3
stumble,9
stumbled,4
stumblest,1
stumbling,6
stump,1
stumps,5
stung,6
stupefy,1
stupid,1
stupified,1
sturdy,1
sty,4
styga,1
stygian,1
style,19
styl'd,1
styx,2
sub,1
subcontracted,1
subdirectory,1
subdue,10
subdued,6
subduements,1
subdues,5
subdu'd,14
subduing,1
subject,103
subjected,2
subject's,3
subjection,5
subjects,55
subjects',5
submerg'd,1
submission,11
submissive,4
submit,11
submits,1
submitting,1
suborn,1
subornation,3
suborned,2
suborn'd,7
subscribe,15
subscribed,1
subscribes,3
subscrib'd,6
subscription,1
subsequent,1
subsidies,1
subsidy,1
subsist,1
subsisting,1
substance,41
substances,2
substantial,5
substitute,10
substituted,2
substitutes,4
substitution,1
subtile,1
subtilly,1
subtle,32
subtleties,2
subtlety,1
subtly,2
subtractors,1
suburbs,8
subversion,1
subverts,1
succedant',1
succeed,13
succeeded,1
succeeders,2
succeeding,8
succeeds,3
success,48
successantly,1
successes,2
successful,6
successfully,3
succession,17
successive,5
successively,3
successor,1
successors,2
succour,13
succours,3
such,1628
suck,24
sucker,2
suckers,1
suck'd,9
suck'dst,3
sucking,7
suckle,2
sucks,5
sudden,79
suddenly,50
sue,27
sued,5
suerly,1
sues,5
sueth,1
suffer,82
sufferance,23
sufferances,1
suffered,8
suffer'd,22
suffer'st,2
suffer't,1
suffering,11
suffers,12
suff'rance,4
suff'red,5
suff'ring,6
suffice,14
sufficed,1
suffices,1
sufficeth,7
suffic'd,2
sufficiency,4
sufficient,18
sufficiently,2
sufficing,1
sufficit,1
suffigance,1
suffocate,3
suffocating,1
suffocation,1
suffolk,247
suffolk's,12
suffrage,1
suffrages,2
sugar,16
sugarsop,1
suggest,7
suggested,4
suggesting,1
suggestion,9
suggestions,3
suggests,2
sug'red,4
su'd,2
suis,4
suit,144
suitable,1
suited,10
suit's,1
suiting,1
suitor,25
suitors,19
suits,32
suivez,1
sullen,18
sullens,1
sullied,2
sullies,1
sully,3
sulpherous,1
sulph'rous,2
sulphur,4
sulphurous,3
sultan,1
sultry,2
sum,56
sumless,1
summa,1
summary,2
summer,58
summer'd,1
summer's,30
summers,6
summers',1
summ'd,1
summit,3
summon,14
summoners,1
summon'd,3
summons,9
sumpter,1
sumptuous,4
sumptuously,1
sums,17
sun,228
sunbeams,1
sunburning,1
sunburnt,2
sunday,9
sundays,2
sunder,8
sunders,1
sund'red,3
sundry,4
sung,17
sun's,9
sunk,4
sunken,3
sunny,3
sunrising,1
suns,10
sunset,4
sunshine,8
sup,20
super,1
superficial,2
superficially,2
superfluity,4
superfluous,15
superfluously,1
superflux,1
superior,1
supernal,1
supernatural,2
superpraise,1
superscript,1
superscription,3
superserviceable,1
superstition,1
superstitious,4
superstitiously,1
supersubtle,1
supervise,2
supervisor,1
supper,62
suppers,1
suppertime,1
supp'd,7
supping,1
supplant,6
supple,6
suppler,2
suppliance,1
suppliant,5
suppliants,1
supplicant,1
supplication,5
supplications,3
supplie,2
supplied,9
supplies,4
suppliest,1
supply,28
supplyant,1
supplying,1
supplyment,1
support,16
supportable,1
supportance,2
supported,2
supporter,2
supporters,1
supporting,1
supportor,1
supposal,1
suppose,30
supposed,17
supposes,3
supposest,1
suppos'd,16
supposing,4
supposition,4
suppress,5
suppressed,1
suppresseth,1
suppress'd,3
supremacy,4
supreme,7
sups,5
sur,4
surance,1
surcease,3
surd,1
sure,292
surecard,1
surely,40
surer,3
surest,2
sureties,1
surety,22
surfeit,16
surfeited,5
surfeiter,1
surfeiting,4
surfeits,4
surge,9
surgeon,12
surgeon's,2
surgeons,1
surgere',1
surgery,5
surges,4
surly,11
surmise,7
surmised,1
surmises,4
surmis'd,1
surmount,2
surmounted,1
surmounts,1
surname,3
surnamed,4
surnam'd,2
surpasseth,1
surpassing,1
surplice,1
surplus,2
surprise,8
surprised,3
surpris'd,19
surrender,5
surrey,50
surreys,1
survey,16
surveyest,1
survey'd,1
surveying,1
surveyor,16
surveyors,1
surveys,1
survive,10
survives,2
survivor,2
susan,3
suspect,38
suspected,7
suspecting,1
suspects,5
suspend,2
suspense,1
suspicion,32
suspicions,1
suspicious,5
suspiration,1
suspire,2
sustain,15
sustain'd,2
sustaining,2
sust'nance,1
sutler,1
sutton,1
suum,2
swabber,2
swaddling,1
swag,1
swagger,4
swaggerer,1
swaggerers,3
swagger'd,1
swaggering,6
swagg'rer,2
swagg'rers,2
swagg'ring,2
swain,23
swain's,1
swains,2
swallow,14
swallowed,11
swallow'd,9
swallow's,1
swallowing,6
swallows,5
swam,2
swamp,1
swan,7
swan's,3
swans,1
sward,1
sware,2
swarm,5
swarm'd,1
swarming,2
swart,4
swarth,1
swarths,1
swarthy,1
swashers,1
swashing,2
swath,2
swathing,1
swathling,1
sway,36
sway'd,8
sway'st,1
swaying,1
sways,8
swear,256
swearer,1
swearers,2
swearest,1
swear'st,6
swear't,3
swearing,23
swearings,2
swears,26
sweat,38
sweaten,1
sweat'st,1
sweating,6
sweats,5
sweaty,2
sweep,12
sweepers,2
sweeps,3
sweet,799
sweeten,8
sweetens,1
sweeter,16
sweetest,25
sweet'ned,2
sweet'st,4
sweetheart,10
sweetheart's,1
sweeting,5
sweetly,27
sweetmeats,2
sweetness,7
sweets,16
swell,18
swell'd,6
swell's,1
swell'st,1
swelling,18
swellings,1
swells,9
swelter'd,1
sweno,1
swept,2
swerve,4
swerver,1
swerving,3
swift,70
swifter,13
swiftest,6
swiftly,7
swiftness,4
swill'd,1
swills,1
swim,12
swimmer,1
swimmers,1
swimming,2
swims,3
swine,10
swineherds,1
swinge,3
swing'd,8
swinish,2
swinstead,4
switches,1
swits,2
switzers,1
swol'n,5
swoll'n,1
swoln,2
swoon,14
swooned,2
swooning,2
swoons,9
swoop,1
swoopstake,1
sword,352
sworder,2
sword's,3
swords,69
swore,51
swor'st,3
sworn,132
sworn't,1
swounded,2
swum,2
swung,1
sycamore,3
sycorax,7
sylla,1
syllable,10
syllables,2
syllogism,1
symbols,1
sympathise,3
sympathize,2
sympathized,2
sympathiz'd,1
sympathy,10
synagogue,2
synod,5
synods,1
synonymous,1
syracuse,238
syracusian,7
syracusians,1
syria,6
syrups,2
system,1
t,4
ta,1
taber,1
table,59
tabled,1
table's,1
tables,14
tablet,1
tabor,10
taborer,1
tabors,1
tabourines,1
taciturnity,1
tack,1
tack'd,1
tackle,4
tackled,1
tackle's,1
tackles,1
tackling,1
tacklings,1
taddle,1
tadpole,1
taffeta,5
taffety,1
tag,1
tagrag,1
ta'en,95
tah,2
tail,19
tail'd,1
tailor,48
tailor's,2
tailors,6
tailors',1
tails,1
taint,15
tainted,16
tainting,3
taints,5
tainture,1
take,1197
take't,13
taken,94
taker,3
takes,110
takest,1
taketh,1
tak'st,11
tak't,1
taking,45
tal,1
talbot,157
talbot's,15
talbotites,1
talbots,2
tale,112
tale's,1
talent,4
talents,16
taleporter,1
tales,23
talk,201
talked,1
talker,2
talkers,1
talkest,3
talk'd,28
talk'st,7
talking,25
talks,14
tall,36
taller,2
tallest,2
tallies,1
tallow,7
tally,1
talons,2
tam,3
tambourines,1
tame,37
tamed,1
tamely,3
tameness,2
tamer,1
tames,1
tam'd,4
taming,4
tamora,89
tamora's,1
tamworth,2
tan,1
tang,3
tangle,4
tangled,2
tank,1
tanlings,1
tanned,1
tanner,2
tann'd,1
tanquam,1
tanta,1
tantaene,1
tap,3
tape,2
taper,13
tapers,11
tapestries,1
tapestry,5
taphouse,1
tapp'd,1
tapster,13
tapster's,1
tapsters,3
tar,3
tardied,1
tardily,1
tardiness,1
tardy,14
tarentum,1
targe,1
targes,2
target,5
targets,2
tarpeian,5
tarquin,6
tarquin's,2
tarquins,1
tarre,3
tarr'd,1
tarriance,1
tarried,4
tarries,2
tarry,44
tarrying,4
tart,2
tartar,5
tartar's,4
tartars,1
tartly,1
tartness,2
task,30
tasker,1
task'd,3
tasking,2
tasks,3
tassel,2
taste,80
tasted,7
tastes,4
tasting,2
tattered,3
tatter'd,1
tatters,1
tatt'red,1
tattle,1
tattling,3
tattlings,1
taught,49
taught't,1
taunt,7
taunted,1
taunting,1
tauntingly,1
taunts,7
taurus,7
taurus',2
tavern,17
taverns,3
tavy's,1
tawdry,1
tawny,14
tax,18
taxation,5
taxations,2
taxes,2
tax'd,4
taxing,2
te,6
teach,104
teacher,4
teachers,2
teaches,7
teachest,5
teacheth,3
teaching,12
team,5
tear,82
tearful,1
tearing,8
tears,283
tears',1
tearsheet,10
teat,2
tedious,45
tediously,2
tediousness,4
teem,3
teeming,5
teems,3
teen,5
teeth,56
teipsum,1
tel,1
telamon,1
telamonius,1
tell,1064
teller,2
tell's,2
tell'st,12
telling,29
tells,42
tellus,1
tellus',3
temper,34
temperality,1
temperance,9
temperate,9
temperately,2
temper'd,12
tempers,2
tempest,44
tempests,5
tempestuous,3
temp'rance,1
temp'rately,2
temp'red,1
temp'ring,2
temple,29
temples,13
temporal,7
temporary,1
temporize,3
temporizer,1
temporiz'd,1
temps,1
tempt,31
temptation,5
temptations,1
tempted,15
tempter,2
tempters,2
tempteth,1
tempting,4
tempts,5
ten,155
tenable,1
tenant,3
tenantius,1
tenantius',1
tenantless,2
tenants,5
tench,2
tend,27
tendance,4
tended,4
tender,145
tendered,1
tender'd,3
tender'st,1
tenderly,6
tenderness,13
tenders,4
tend'ring,5
tending,6
tends,7
tenedos,1
tenement,1
tenements,1
tenfold,2
tennis,4
tennis',1
tenour,13
tenours,1
tens,1
tent,96
tented,1
tenth,10
tenths,1
tents,19
tenure,3
tenures,1
tercel,1
tereus,3
tereus',1
term,25
termagant,2
termed,2
term'd,5
terminations,1
termless,1
terms,97
terra,2
terrace,1
terram,1
terras,1
terre,1
terrene,1
terrestrial,2
terrible,27
terribly,4
territories,11
territory,2
terror,30
terrors,6
tertian,1
tertio,1
test,4
testament,10
tested,1
tester,2
testern'd,1
testify,6
testimonied,1
testimonies,2
testimony,13
testiness,1
testril,1
testy,6
tetchy,3
tether,1
tetter,3
tevil,1
tewksbury,8
text,11
t',58
t'allay,1
t'assail,1
t'attend,2
t'envelop,1
t'have,1
t'one,2
t'other,5
t's,2
t'undeck,1
th,2
thaes,1
thames,7
than,1884
thane,27
thanes,6
than's,1
thank,288
thanked,6
thankful,19
thankfully,7
thankfulness,5
thank'd,5
thanking,1
thankings,3
thankless,3
thanks,166
thanksgiving,2
thasos,1
that,11149
thatch,2
thatch'd,3
that's,400
thaw,5
thaw'd,2
thawing,1
thaws,1
the,27801
theatre,6
theban,1
thebes,1
thee,3180
thee't,1
theft,15
thefts,2
thein,1
their,2079
theirs,31
theise,1
them,1980
theme,28
themes,2
themselves,159
then,2221
thence,90
thenceforth,1
theoric,3
there,1813
thereabout,1
thereabouts,3
thereabouts',1
thereafter,1
thereat,3
thereby,26
therefore,627
there',1
there's,393
there't,1
therein,56
thereof,39
thereon,7
thereto,17
thereunto,3
thereupon,8
therewith,2
therewithal,9
thersites,124
thersites',1
these,1326
theseus,65
theseus',4
thessalian,1
thessaly,2
thetis,2
thetis',2
thews,3
they,2475
they'd,1
they'ld,1
they'll,49
they're,7
th',1148
th'art,20
th'imperial,1
th'monument,1
th'name,1
th's,2
th'sailors,1
th'search,1
th'unguided,1
thick,40
thicken,1
thickens,2
thicker,3
thickest,4
thicket,5
thickskin,1
thief,67
thief's,1
thievery,3
thieves,48
thievish,5
thigh,9
thighs,5
thimble,2
thimbles,1
thin,25
thine,453
thine',1
thine's,2
thing,355
thing's,4
things,334
think,1027
thinkest,6
think'st,44
think't,3
thinking,48
thinkings,3
thinks,58
thinks't,1
thinkst,1
thinly,3
third,241
third's,3
thirdly,2
thirds,1
thirst,8
thirsting,1
thirsts,1
thirsty,7
thirteen,5
thirties,1
thirtieth,1
thirty,30
this,6879
thisby,46
thisby's,8
this',2
this's,2
thisne,1
thistle,3
thistles,1
thither,92
thitherward,1
thoas,1
thomas,75
thorn,11
thorns,15
thorny,7
thorough,13
thoroughly,5
those,547
thou,5479
though,629
though't,3
thought,375
thoughtful,1
thought's,1
thought'st,1
thoughts,246
thoughts',1
thou',1
thou'dst,10
thou'ldst,3
thou'lt,16
thou'rt,18
thou's,1
thou'st,2
thou't,8
thousand,325
thousands,18
thracian,5
thraldom,1
thrall,4
thralled,1
thrall'd,2
thralls,1
thrash,2
thrasonical,2
thread,19
threadbare,2
threaden,2
threading,1
threat,10
threaten,10
threaten'd,3
threaten'st,1
threatening,2
threatens,6
threatest,1
threat'ned,8
threat'ner,1
threat'ning,17
threat'ningly,1
threats,14
three,409
threefold,8
three',1
threepence,3
threepile,1
threes,4
threescore,6
thresher,1
threshold,5
threw,26
threw'st,1
thrice,85
thrift,12
thriftless,4
thrifts,1
thrifty,5
thrill,2
thrill'd,1
thrilling,1
thrills,1
thrive,56
thrived,1
thrivers,1
thrives,4
thriving,2
throat,51
throats,27
throbbing,1
throbs,1
throca,1
throe,1
throes,4
thromuldo,1
throne,66
throned,4
throne',1
thrones,2
throng,16
throng'd,2
thronging,2
throngs,6
thron'd,4
throstle,2
throttle,1
through,264
throughfare,1
throughfares,1
through't,1
throughly,12
throughout,8
throw,104
thrower,1
throwest,1
throw't,2
throwing,14
thrown,31
throws,22
thrum,1
thrumm'd,1
thrush,1
thrust,54
thrusteth,1
thrusting,5
thrusts,6
thumb,13
thumbs,2
thump,6
thump'd,2
thunder,69
thunderbolt,5
thunderbolts,2
thunderer,1
thunder's,2
thunders,9
thunderstone,1
thunderstroke,1
thund'rest,1
thund'ring,1
thurio,71
thurio's,1
thursday,17
thus,768
thus',1
thwack,2
thwart,3
thwarted,4
thwarting,2
thwartings,1
thy,4032
thyme,2
thymus,1
thyreus,20
thyself,197
ti,2
tial,1
tiber,8
tiberio,1
tibey,1
tib's,1
tick,2
tickle,12
tickled,5
tickles,2
tickl'd,1
tickling,6
ticklish,1
tiddle,1
tide,52
tides,9
tidings,52
tidy,1
tie,20
tied,41
ties,3
tiff,1
tiger,14
tiger's,4
tigers,8
tight,3
tightly,2
tike,1
tilde,1
tile,1
till,615
tillage,1
till'd,1
till't,1
tilly,2
tilt,4
tilter,2
tilth,2
tilting,3
tilts,2
tiltyard,1
timandra,11
timber,2
timber'd,4
time,1296
time',1
time's,32
timeless,8
timelier,1
timely,5
times,208
tim'd,1
timon,308
timon's,40
timor,1
timorous,6
timorously,1
tinct,4
tincture,3
tinctures,1
tinder,3
tingling,1
tinker,7
tinker's,1
tinkers,3
tinsel,1
tiny,4
tip,5
tipp'd,1
tippling,1
tips,1
tipsy,1
tiptoe,1
tire,15
tired,15
tires,6
tirest,1
tir'd,7
tiring,5
tirra,1
tirrits,1
tis,4
tish,4
tisick,3
tissue,1
titan,3
titan's,3
titania,40
titania's,1
tithe,6
tithed,1
tithe's,1
tithing,2
titinius,35
titinius',2
title,89
titled,2
title's,3
titleless,1
titles,20
tittle,1
tittles,1
titular,1
titus,213
titus',17
tm,58
tm's,1
to,19748
toad,18
toads,8
toadstool,1
toast,3
toasted,3
toasting,1
toasts,2
toaze,1
toby,206
toby's,1
tock,1
tod,1
today,24
todpole,1
tods,1
toe,16
toes,3
tofore,2
toge,1
toged,1
together,257
to',2
to's,9
to't,101
toil,29
toiled,1
toil'd,3
toiling,1
toils,2
token,27
token'd,1
tokens,16
told,228
told'st,5
toledo,1
tolerable,2
toll,4
tolling,3
tom,25
tomb,54
tombe,1
tombed,1
tombless,1
tomboys,1
tombs,4
tom's,5
tomorrow,23
tomyris,1
ton,3
tongs,1
tongue,413
tongued,3
tongue's,7
tongueless,4
tongues,76
tongu'd,6
tonight,49
too,1234
took,159
took'st,2
took't,3
tool,2
tools,3
tooth,24
toothache,5
tooth'd,2
toothpick,2
toothpicker,1
top,60
topas,17
topful,1
topgallant,1
topless,1
topmast,2
topp'd,2
topping,2
topple,2
topples,2
tops,10
topsail,1
topsy,1
torch,28
torchbearer,1
torchbearers,2
torcher,1
torches,18
torchlight,1
tore,5
torment,31
tormenta,1
tormente,1
tormented,1
torment'st,1
tormenting,2
tormentors,1
torments,11
torn,15
torrent,3
tortive,1
tortoise,2
torture,31
tortured,1
torturer,2
torturers,1
tortures,5
torturest,1
tortur'd,4
torturing,2
toryne,2
toss,5
tossed,1
tosseth,1
toss'd,5
tossing,2
tot,2
total,2
totally,1
tottered,1
totters,1
tott'ring,3
tou,1
touch,113
touched,3
touches,26
toucheth,5
touch'd,51
touching,27
touchstone,88
tough,8
tougher,1
toughness,1
touraine,5
tournaments,1
tours,3
tous,1
tout,3
touze,1
tow,1
toward,103
towardly,1
towards,70
tower,80
tower'd,1
towering,1
towers,6
tow'r,5
tow'ring,1
tow'rs,4
town,125
town's,3
towns,29
township,1
townsman,3
townsmen,2
towton,1
toy,13
toys,15
trace,10
traces,1
track,1
tract,4
tractable,5
trade,38
traded,2
trademark,11
traders,4
trades,4
tradesman's,1
tradesmen,2
trading,1
tradition,3
traditional,1
traduced,1
traducement,1
traduc'd,4
traffic,10
traffic's,2
traffickers,1
traffics,1
tragedian,1
tragedians,2
tragedies,1
tragedy,19
tragic,8
tragical,7
trail,7
trail'st,1
train,73
trained,1
train'd,12
training,1
trains,7
trait'rous,1
traitor,123
traitor's,11
traitorly,1
traitorous,8
traitorously,4
traitors,54
traitors',4
traitress,1
traject,1
trammel,1
trample,2
trampled,1
trampling,1
trance,2
tranc'd,1
tranio,139
tranquil,1
tranquillity,1
transcendence,1
transcends,1
transcribe,1
transcription,2
transferred,1
transfigur'd,1
transfix,1
transform,7
transformation,6
transformations,1
transformed,9
transform'd,6
transgresses,1
